geoid,name,pov_quintile,poc_quintile,foreign_born_quintile,lep_quintile,disability_quintile,race_score,pov_score,lep_score,disability_score,foreign_born_score,final_score,acs_year
530330001001,"Block Group 1, Census Tract 1, King County, Washington",1,1,2,1,2,0.4,0.3,0.1,0.2,0.2,1,2019
530330001002,"Block Group 2, Census Tract 1, King County, Washington",5,4,4,5,4,1.6,1.5,0.5,0.4,0.4,4,2019
530330001003,"Block Group 3, Census Tract 1, King County, Washington",4,4,4,4,5,1.6,1.2,0.4,0.5,0.4,4,2019
530330001004,"Block Group 4, Census Tract 1, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330001005,"Block Group 5, Census Tract 1, King County, Washington",4,3,4,5,3,1.2000000000000002,1.2,0.5,0.30000000000000004,0.4,4,2019
530330002001,"Block Group 1, Census Tract 2, King County, Washington",1,3,4,1,4,1.2000000000000002,0.3,0.1,0.4,0.4,2,2019
530330002002,"Block Group 2, Census Tract 2, King County, Washington",4,4,4,4,4,1.6,1.2,0.4,0.4,0.4,4,2019
530330002003,"Block Group 3, Census Tract 2, King County, Washington",5,4,4,3,5,1.6,1.5,0.30000000000000004,0.5,0.4,4,2019
530330002004,"Block Group 4, Census Tract 2, King County, Washington",1,2,3,4,3,0.8,0.3,0.4,0.30000000000000004,0.30000000000000004,2,2019
530330002005,"Block Group 5, Census Tract 2, King County, Washington",4,4,4,4,3,1.6,1.2,0.4,0.30000000000000004,0.4,4,2019
530330002006,"Block Group 6, Census Tract 2, King County, Washington",4,2,2,1,3,0.8,1.2,0.1,0.30000000000000004,0.2,3,2019
530330003001,"Block Group 1, Census Tract 3, King County, Washington",2,2,1,2,2,0.8,0.6,0.2,0.2,0.1,2,2019
530330003002,"Block Group 2, Census Tract 3, King County, Washington",4,4,3,4,5,1.6,1.2,0.4,0.5,0.30000000000000004,4,2019
530330004011,"Block Group 1, Census Tract 4.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330004012,"Block Group 2, Census Tract 4.01, King County, Washington",4,3,2,4,5,1.2000000000000002,1.2,0.4,0.5,0.2,4,2019
530330004013,"Block Group 3, Census Tract 4.01, King County, Washington",5,3,2,5,5,1.2000000000000002,1.5,0.5,0.5,0.2,4,2019
530330004021,"Block Group 1, Census Tract 4.02, King County, Washington",4,3,3,1,3,1.2000000000000002,1.2,0.1,0.30000000000000004,0.30000000000000004,3,2019
530330004022,"Block Group 2, Census Tract 4.02, King County, Washington",3,1,1,1,4,0.4,0.8999999999999999,0.1,0.4,0.1,2,2019
530330004023,"Block Group 3, Census Tract 4.02, King County, Washington",3,1,3,3,3,0.4,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.30000000000000004,2,2019
530330004024,"Block Group 4, Census Tract 4.02, King County, Washington",1,1,1,1,3,0.4,0.3,0.1,0.30000000000000004,0.1,1,2019
530330005001,"Block Group 1, Census Tract 5, King County, Washington",1,1,1,1,2,0.4,0.3,0.1,0.2,0.1,1,2019
530330005002,"Block Group 2, Census Tract 5, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330005003,"Block Group 3, Census Tract 5, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330006001,"Block Group 1, Census Tract 6, King County, Washington",2,3,3,3,3,1.2000000000000002,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,3,2019
530330006002,"Block Group 2, Census Tract 6, King County, Washington",3,3,3,3,5,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.5,0.30000000000000004,3,2019
530330006003,"Block Group 3, Census Tract 6, King County, Washington",5,4,5,5,2,1.6,1.5,0.5,0.2,0.5,4,2019
530330006004,"Block Group 4, Census Tract 6, King County, Washington",5,3,3,2,5,1.2000000000000002,1.5,0.2,0.5,0.30000000000000004,4,2019
530330006005,"Block Group 5, Census Tract 6, King County, Washington",4,4,2,3,5,1.6,1.2,0.30000000000000004,0.5,0.2,4,2019
530330006006,"Block Group 6, Census Tract 6, King County, Washington",3,2,3,4,2,0.8,0.8999999999999999,0.4,0.2,0.30000000000000004,3,2019
530330007001,"Block Group 1, Census Tract 7, King County, Washington",5,4,5,5,5,1.6,1.5,0.5,0.5,0.5,5,2019
530330007002,"Block Group 2, Census Tract 7, King County, Washington",5,5,4,5,4,2,1.5,0.5,0.4,0.4,5,2019
530330007003,"Block Group 3, Census Tract 7, King County, Washington",3,2,3,3,2,0.8,0.8999999999999999,0.30000000000000004,0.2,0.30000000000000004,2,2019
530330007004,"Block Group 4, Census Tract 7, King County, Washington",2,2,1,1,2,0.8,0.6,0.1,0.2,0.1,2,2019
530330008001,"Block Group 1, Census Tract 8, King County, Washington",2,2,2,3,3,0.8,0.6,0.30000000000000004,0.30000000000000004,0.2,2,2019
530330008002,"Block Group 2, Census Tract 8, King County, Washington",3,2,2,2,4,0.8,0.8999999999999999,0.2,0.4,0.2,2,2019
530330009001,"Block Group 1, Census Tract 9, King County, Washington",1,2,3,4,2,0.8,0.3,0.4,0.2,0.30000000000000004,2,2019
530330009002,"Block Group 2, Census Tract 9, King County, Washington",1,2,2,2,3,0.8,0.3,0.2,0.30000000000000004,0.2,2,2019
530330010001,"Block Group 1, Census Tract 10, King County, Washington",3,1,1,3,3,0.4,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330010002,"Block Group 2, Census Tract 10, King County, Washington",3,2,3,2,2,0.8,0.8999999999999999,0.2,0.2,0.30000000000000004,2,2019
530330011001,"Block Group 1, Census Tract 11, King County, Washington",2,3,4,5,4,1.2000000000000002,0.6,0.5,0.4,0.4,3,2019
530330011002,"Block Group 2, Census Tract 11, King County, Washington",3,1,2,2,1,0.4,0.8999999999999999,0.2,0.1,0.2,2,2019
530330012001,"Block Group 1, Census Tract 12, King County, Washington",2,3,2,3,3,1.2000000000000002,0.6,0.30000000000000004,0.30000000000000004,0.2,3,2019
530330012002,"Block Group 2, Census Tract 12, King County, Washington",5,4,2,4,3,1.6,1.5,0.4,0.30000000000000004,0.2,4,2019
530330012003,"Block Group 3, Census Tract 12, King County, Washington",5,3,5,5,4,1.2000000000000002,1.5,0.5,0.4,0.5,4,2019
530330012004,"Block Group 4, Census Tract 12, King County, Washington",4,4,3,4,4,1.6,1.2,0.4,0.4,0.30000000000000004,4,2019
530330012005,"Block Group 5, Census Tract 12, King County, Washington",4,3,3,5,5,1.2000000000000002,1.2,0.5,0.5,0.30000000000000004,4,2019
530330013001,"Block Group 1, Census Tract 13, King County, Washington",5,4,4,4,5,1.6,1.5,0.4,0.5,0.4,4,2019
530330013002,"Block Group 2, Census Tract 13, King County, Washington",4,4,3,5,4,1.6,1.2,0.5,0.4,0.30000000000000004,4,2019
530330013003,"Block Group 3, Census Tract 13, King County, Washington",4,3,4,5,3,1.2000000000000002,1.2,0.5,0.30000000000000004,0.4,4,2019
530330014001,"Block Group 1, Census Tract 14, King County, Washington",4,3,3,1,3,1.2000000000000002,1.2,0.1,0.30000000000000004,0.30000000000000004,3,2019
530330014002,"Block Group 2, Census Tract 14, King County, Washington",4,1,2,3,4,0.4,1.2,0.30000000000000004,0.4,0.2,3,2019
530330014003,"Block Group 3, Census Tract 14, King County, Washington",1,2,1,2,4,0.8,0.3,0.2,0.4,0.1,2,2019
530330014004,"Block Group 4, Census Tract 14, King County, Washington",2,1,1,1,4,0.4,0.6,0.1,0.4,0.1,2,2019
530330015001,"Block Group 1, Census Tract 15, King County, Washington",1,1,1,1,3,0.4,0.3,0.1,0.30000000000000004,0.1,1,2019
530330015002,"Block Group 2, Census Tract 15, King County, Washington",3,2,2,2,1,0.8,0.8999999999999999,0.2,0.1,0.2,2,2019
530330016001,"Block Group 1, Census Tract 16, King County, Washington",2,2,1,1,1,0.8,0.6,0.1,0.1,0.1,2,2019
530330016002,"Block Group 2, Census Tract 16, King County, Washington",3,3,3,2,4,1.2000000000000002,0.8999999999999999,0.2,0.4,0.30000000000000004,3,2019
530330016003,"Block Group 3, Census Tract 16, King County, Washington",3,2,2,3,5,0.8,0.8999999999999999,0.30000000000000004,0.5,0.2,3,2019
530330017011,"Block Group 1, Census Tract 17.01, King County, Washington",5,4,3,5,5,1.6,1.5,0.5,0.5,0.30000000000000004,4,2019
530330017012,"Block Group 2, Census Tract 17.01, King County, Washington",3,2,1,3,2,0.8,0.8999999999999999,0.30000000000000004,0.2,0.1,2,2019
530330017013,"Block Group 3, Census Tract 17.01, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330017021,"Block Group 1, Census Tract 17.02, King County, Washington",5,4,4,5,5,1.6,1.5,0.5,0.5,0.4,4,2019
530330017022,"Block Group 2, Census Tract 17.02, King County, Washington",2,3,3,4,2,1.2000000000000002,0.6,0.4,0.2,0.30000000000000004,3,2019
530330017023,"Block Group 3, Census Tract 17.02, King County, Washington",3,1,1,1,3,0.4,0.8999999999999999,0.1,0.30000000000000004,0.1,2,2019
530330017024,"Block Group 4, Census Tract 17.02, King County, Washington",2,2,2,4,1,0.8,0.6,0.4,0.1,0.2,2,2019
530330018001,"Block Group 1, Census Tract 18, King County, Washington",3,3,4,4,3,1.2000000000000002,0.8999999999999999,0.4,0.30000000000000004,0.4,3,2019
530330018002,"Block Group 2, Census Tract 18, King County, Washington",5,2,3,3,4,0.8,1.5,0.30000000000000004,0.4,0.30000000000000004,3,2019
530330018003,"Block Group 3, Census Tract 18, King County, Washington",3,2,2,3,5,0.8,0.8999999999999999,0.30000000000000004,0.5,0.2,3,2019
530330019001,"Block Group 1, Census Tract 19, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330019002,"Block Group 2, Census Tract 19, King County, Washington",3,2,2,2,4,0.8,0.8999999999999999,0.2,0.4,0.2,2,2019
530330019003,"Block Group 3, Census Tract 19, King County, Washington",2,1,2,2,2,0.4,0.6,0.2,0.2,0.2,2,2019
530330020001,"Block Group 1, Census Tract 20, King County, Washington",4,2,3,2,4,0.8,1.2,0.2,0.4,0.30000000000000004,3,2019
530330020002,"Block Group 2, Census Tract 20, King County, Washington",2,1,2,1,5,0.4,0.6,0.1,0.5,0.2,2,2019
530330020003,"Block Group 3, Census Tract 20, King County, Washington",2,1,1,3,3,0.4,0.6,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330021001,"Block Group 1, Census Tract 21, King County, Washington",2,2,2,1,1,0.8,0.6,0.1,0.1,0.2,2,2019
530330021002,"Block Group 2, Census Tract 21, King County, Washington",4,1,2,1,2,0.4,1.2,0.1,0.2,0.2,2,2019
530330021003,"Block Group 3, Census Tract 21, King County, Washington",3,3,3,3,2,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.2,0.30000000000000004,3,2019
530330022001,"Block Group 1, Census Tract 22, King County, Washington",4,3,3,1,3,1.2000000000000002,1.2,0.1,0.30000000000000004,0.30000000000000004,3,2019
530330022002,"Block Group 2, Census Tract 22, King County, Washington",1,2,3,3,1,0.8,0.3,0.30000000000000004,0.1,0.30000000000000004,2,2019
530330022003,"Block Group 3, Census Tract 22, King County, Washington",2,3,3,3,1,1.2000000000000002,0.6,0.30000000000000004,0.1,0.30000000000000004,3,2019
530330022004,"Block Group 4, Census Tract 22, King County, Washington",3,2,2,4,3,0.8,0.8999999999999999,0.4,0.30000000000000004,0.2,3,2019
530330024001,"Block Group 1, Census Tract 24, King County, Washington",2,1,2,1,1,0.4,0.6,0.1,0.1,0.2,1,2019
530330024002,"Block Group 2, Census Tract 24, King County, Washington",2,3,3,1,1,1.2000000000000002,0.6,0.1,0.1,0.30000000000000004,2,2019
530330024003,"Block Group 3, Census Tract 24, King County, Washington",3,1,1,1,2,0.4,0.8999999999999999,0.1,0.2,0.1,2,2019
530330025001,"Block Group 1, Census Tract 25, King County, Washington",4,3,2,4,3,1.2000000000000002,1.2,0.4,0.30000000000000004,0.2,3,2019
530330025002,"Block Group 2, Census Tract 25, King County, Washington",3,2,2,3,4,0.8,0.8999999999999999,0.30000000000000004,0.4,0.2,3,2019
530330026001,"Block Group 1, Census Tract 26, King County, Washington",2,2,2,1,1,0.8,0.6,0.1,0.1,0.2,2,2019
530330026002,"Block Group 2, Census Tract 26, King County, Washington",4,2,3,1,2,0.8,1.2,0.1,0.2,0.30000000000000004,3,2019
530330026003,"Block Group 3, Census Tract 26, King County, Washington",4,2,1,3,3,0.8,1.2,0.30000000000000004,0.30000000000000004,0.1,3,2019
530330026004,"Block Group 4, Census Tract 26, King County, Washington",2,2,2,1,2,0.8,0.6,0.1,0.2,0.2,2,2019
530330027001,"Block Group 1, Census Tract 27, King County, Washington",3,2,2,3,4,0.8,0.8999999999999999,0.30000000000000004,0.4,0.2,3,2019
530330027002,"Block Group 2, Census Tract 27, King County, Washington",3,2,3,1,1,0.8,0.8999999999999999,0.1,0.1,0.30000000000000004,2,2019
530330027003,"Block Group 3, Census Tract 27, King County, Washington",4,3,2,1,1,1.2000000000000002,1.2,0.1,0.1,0.2,3,2019
530330027004,"Block Group 4, Census Tract 27, King County, Washington",1,3,3,4,2,1.2000000000000002,0.3,0.4,0.2,0.30000000000000004,2,2019
530330028001,"Block Group 1, Census Tract 28, King County, Washington",2,2,1,4,5,0.8,0.6,0.4,0.5,0.1,2,2019
530330028002,"Block Group 2, Census Tract 28, King County, Washington",3,2,1,1,2,0.8,0.8999999999999999,0.1,0.2,0.1,2,2019
530330028003,"Block Group 3, Census Tract 28, King County, Washington",1,1,2,1,1,0.4,0.3,0.1,0.1,0.2,1,2019
530330028004,"Block Group 4, Census Tract 28, King County, Washington",2,3,1,4,1,1.2000000000000002,0.6,0.4,0.1,0.1,2,2019
530330029001,"Block Group 1, Census Tract 29, King County, Washington",3,2,1,1,1,0.8,0.8999999999999999,0.1,0.1,0.1,2,2019
530330029002,"Block Group 2, Census Tract 29, King County, Washington",3,1,2,2,3,0.4,0.8999999999999999,0.2,0.30000000000000004,0.2,2,2019
530330029003,"Block Group 3, Census Tract 29, King County, Washington",1,1,2,1,2,0.4,0.3,0.1,0.2,0.2,1,2019
530330030001,"Block Group 1, Census Tract 30, King County, Washington",4,2,2,3,3,0.8,1.2,0.30000000000000004,0.30000000000000004,0.2,3,2019
530330030002,"Block Group 2, Census Tract 30, King County, Washington",3,1,3,4,1,0.4,0.8999999999999999,0.4,0.1,0.30000000000000004,2,2019
530330030003,"Block Group 3, Census Tract 30, King County, Washington",2,2,3,4,3,0.8,0.6,0.4,0.30000000000000004,0.30000000000000004,2,2019
530330030004,"Block Group 4, Census Tract 30, King County, Washington",3,2,1,3,1,0.8,0.8999999999999999,0.30000000000000004,0.1,0.1,2,2019
530330031001,"Block Group 1, Census Tract 31, King County, Washington",1,1,1,3,2,0.4,0.3,0.30000000000000004,0.2,0.1,1,2019
530330031002,"Block Group 2, Census Tract 31, King County, Washington",1,1,1,1,2,0.4,0.3,0.1,0.2,0.1,1,2019
530330031003,"Block Group 3, Census Tract 31, King County, Washington",1,2,1,4,4,0.8,0.3,0.4,0.4,0.1,2,2019
530330031004,"Block Group 4, Census Tract 31, King County, Washington",3,1,2,1,1,0.4,0.8999999999999999,0.1,0.1,0.2,2,2019
530330031005,"Block Group 5, Census Tract 31, King County, Washington",2,2,1,1,1,0.8,0.6,0.1,0.1,0.1,2,2019
530330032001,"Block Group 1, Census Tract 32, King County, Washington",3,1,1,1,5,0.4,0.8999999999999999,0.1,0.5,0.1,2,2019
530330032002,"Block Group 2, Census Tract 32, King County, Washington",1,2,2,3,5,0.8,0.3,0.30000000000000004,0.5,0.2,2,2019
530330032003,"Block Group 3, Census Tract 32, King County, Washington",3,1,2,1,1,0.4,0.8999999999999999,0.1,0.1,0.2,2,2019
530330032004,"Block Group 4, Census Tract 32, King County, Washington",3,2,1,1,2,0.8,0.8999999999999999,0.1,0.2,0.1,2,2019
530330032005,"Block Group 5, Census Tract 32, King County, Washington",2,1,1,1,2,0.4,0.6,0.1,0.2,0.1,1,2019
530330032006,"Block Group 6, Census Tract 32, King County, Washington",1,2,2,1,1,0.8,0.3,0.1,0.1,0.2,2,2019
530330032007,"Block Group 7, Census Tract 32, King County, Washington",2,1,2,1,1,0.4,0.6,0.1,0.1,0.2,1,2019
530330033001,"Block Group 1, Census Tract 33, King County, Washington",1,1,1,1,3,0.4,0.3,0.1,0.30000000000000004,0.1,1,2019
530330033002,"Block Group 2, Census Tract 33, King County, Washington",1,1,1,4,2,0.4,0.3,0.4,0.2,0.1,1,2019
530330033003,"Block Group 3, Census Tract 33, King County, Washington",4,4,5,1,4,1.6,1.2,0.1,0.4,0.5,4,2019
530330033004,"Block Group 4, Census Tract 33, King County, Washington",4,3,2,1,1,1.2000000000000002,1.2,0.1,0.1,0.2,3,2019
530330033005,"Block Group 5, Census Tract 33, King County, Washington",3,2,2,1,5,0.8,0.8999999999999999,0.1,0.5,0.2,2,2019
530330034001,"Block Group 1, Census Tract 34, King County, Washington",3,1,1,1,1,0.4,0.8999999999999999,0.1,0.1,0.1,2,2019
530330034002,"Block Group 2, Census Tract 34, King County, Washington",1,1,1,1,4,0.4,0.3,0.1,0.4,0.1,1,2019
530330034003,"Block Group 3, Census Tract 34, King County, Washington",2,2,1,1,1,0.8,0.6,0.1,0.1,0.1,2,2019
530330035001,"Block Group 1, Census Tract 35, King County, Washington",2,2,1,1,1,0.8,0.6,0.1,0.1,0.1,2,2019
530330035002,"Block Group 2, Census Tract 35, King County, Washington",3,2,1,1,1,0.8,0.8999999999999999,0.1,0.1,0.1,2,2019
530330035003,"Block Group 3, Census Tract 35, King County, Washington",3,1,2,3,2,0.4,0.8999999999999999,0.30000000000000004,0.2,0.2,2,2019
530330036001,"Block Group 1, Census Tract 36, King County, Washington",4,3,3,3,5,1.2000000000000002,1.2,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330036002,"Block Group 2, Census Tract 36, King County, Washington",4,3,2,3,5,1.2000000000000002,1.2,0.30000000000000004,0.5,0.2,3,2019
530330036003,"Block Group 3, Census Tract 36, King County, Washington",3,2,3,5,3,0.8,0.8999999999999999,0.5,0.30000000000000004,0.30000000000000004,3,2019
530330036004,"Block Group 4, Census Tract 36, King County, Washington",5,3,4,4,5,1.2000000000000002,1.5,0.4,0.5,0.4,4,2019
530330038001,"Block Group 1, Census Tract 38, King County, Washington",3,2,2,3,1,0.8,0.8999999999999999,0.30000000000000004,0.1,0.2,2,2019
530330038002,"Block Group 2, Census Tract 38, King County, Washington",2,2,2,3,1,0.8,0.6,0.30000000000000004,0.1,0.2,2,2019
530330039001,"Block Group 1, Census Tract 39, King County, Washington",4,3,3,3,3,1.2000000000000002,1.2,0.30000000000000004,0.30000000000000004,0.30000000000000004,3,2019
530330039002,"Block Group 2, Census Tract 39, King County, Washington",1,1,2,3,1,0.4,0.3,0.30000000000000004,0.1,0.2,1,2019
530330040001,"Block Group 1, Census Tract 40, King County, Washington",5,4,4,4,5,1.6,1.5,0.4,0.5,0.4,4,2019
530330040002,"Block Group 2, Census Tract 40, King County, Washington",1,1,1,1,3,0.4,0.3,0.1,0.30000000000000004,0.1,1,2019
530330041001,"Block Group 1, Census Tract 41, King County, Washington",3,2,3,3,2,0.8,0.8999999999999999,0.30000000000000004,0.2,0.30000000000000004,2,2019
530330041002,"Block Group 2, Census Tract 41, King County, Washington",3,3,3,1,2,1.2000000000000002,0.8999999999999999,0.1,0.2,0.30000000000000004,3,2019
530330041003,"Block Group 3, Census Tract 41, King County, Washington",1,2,2,1,1,0.8,0.3,0.1,0.1,0.2,2,2019
530330041004,"Block Group 4, Census Tract 41, King County, Washington",3,2,1,1,2,0.8,0.8999999999999999,0.1,0.2,0.1,2,2019
530330041005,"Block Group 5, Census Tract 41, King County, Washington",4,2,3,3,1,0.8,1.2,0.30000000000000004,0.1,0.30000000000000004,3,2019
530330041006,"Block Group 6, Census Tract 41, King County, Washington",1,1,1,1,1,0.4,0.3,0.1,0.1,0.1,1,2019
530330042001,"Block Group 1, Census Tract 42, King County, Washington",2,2,2,1,1,0.8,0.6,0.1,0.1,0.2,2,2019
530330042002,"Block Group 2, Census Tract 42, King County, Washington",3,2,4,5,3,0.8,0.8999999999999999,0.5,0.30000000000000004,0.4,3,2019
530330042003,"Block Group 3, Census Tract 42, King County, Washington",1,2,3,1,2,0.8,0.3,0.1,0.2,0.30000000000000004,2,2019
530330042004,"Block Group 4, Census Tract 42, King County, Washington",1,1,1,3,2,0.4,0.3,0.30000000000000004,0.2,0.1,1,2019
530330042005,"Block Group 5, Census Tract 42, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",5,4,4,2,2,1.6,1.5,0.2,0.2,0.4,4,2019
530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",4,2,1,3,2,0.8,1.2,0.30000000000000004,0.2,0.1,3,2019
530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",2,1,2,1,2,0.4,0.6,0.1,0.2,0.2,2,2019
530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",5,4,4,4,4,1.6,1.5,0.4,0.4,0.4,4,2019
530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",5,5,5,5,2,2,1.5,0.5,0.2,0.5,5,2019
530330044001,"Block Group 1, Census Tract 44, King County, Washington",4,1,1,1,4,0.4,1.2,0.1,0.4,0.1,2,2019
530330044002,"Block Group 2, Census Tract 44, King County, Washington",5,3,4,1,5,1.2000000000000002,1.5,0.1,0.5,0.4,4,2019
530330044003,"Block Group 3, Census Tract 44, King County, Washington",5,3,4,1,3,1.2000000000000002,1.5,0.1,0.30000000000000004,0.4,4,2019
530330044004,"Block Group 4, Census Tract 44, King County, Washington",5,5,4,3,5,2,1.5,0.30000000000000004,0.5,0.4,5,2019
530330045001,"Block Group 1, Census Tract 45, King County, Washington",5,3,2,1,4,1.2000000000000002,1.5,0.1,0.4,0.2,3,2019
530330045002,"Block Group 2, Census Tract 45, King County, Washington",4,3,3,1,3,1.2000000000000002,1.2,0.1,0.30000000000000004,0.30000000000000004,3,2019
530330046001,"Block Group 1, Census Tract 46, King County, Washington",3,1,1,1,3,0.4,0.8999999999999999,0.1,0.30000000000000004,0.1,2,2019
530330046002,"Block Group 2, Census Tract 46, King County, Washington",2,1,2,2,4,0.4,0.6,0.2,0.4,0.2,2,2019
530330046003,"Block Group 3, Census Tract 46, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330047001,"Block Group 1, Census Tract 47, King County, Washington",3,1,2,4,1,0.4,0.8999999999999999,0.4,0.1,0.2,2,2019
530330047002,"Block Group 2, Census Tract 47, King County, Washington",3,2,3,5,1,0.8,0.8999999999999999,0.5,0.1,0.30000000000000004,3,2019
530330047003,"Block Group 3, Census Tract 47, King County, Washington",4,5,5,5,5,2,1.2,0.5,0.5,0.5,5,2019
530330047004,"Block Group 4, Census Tract 47, King County, Washington",5,5,5,1,3,2,1.5,0.1,0.30000000000000004,0.5,4,2019
530330048001,"Block Group 1, Census Tract 48, King County, Washington",2,2,1,1,1,0.8,0.6,0.1,0.1,0.1,2,2019
530330048002,"Block Group 2, Census Tract 48, King County, Washington",3,2,2,2,3,0.8,0.8999999999999999,0.2,0.30000000000000004,0.2,2,2019
530330048003,"Block Group 3, Census Tract 48, King County, Washington",3,2,2,1,3,0.8,0.8999999999999999,0.1,0.30000000000000004,0.2,2,2019
530330048004,"Block Group 4, Census Tract 48, King County, Washington",2,1,1,1,3,0.4,0.6,0.1,0.30000000000000004,0.1,2,2019
530330049001,"Block Group 1, Census Tract 49, King County, Washington",2,1,2,1,2,0.4,0.6,0.1,0.2,0.2,2,2019
530330049002,"Block Group 2, Census Tract 49, King County, Washington",4,2,1,1,5,0.8,1.2,0.1,0.5,0.1,3,2019
530330049003,"Block Group 3, Census Tract 49, King County, Washington",2,1,2,1,3,0.4,0.6,0.1,0.30000000000000004,0.2,2,2019
530330049004,"Block Group 4, Census Tract 49, King County, Washington",2,2,1,3,4,0.8,0.6,0.30000000000000004,0.4,0.1,2,2019
530330049005,"Block Group 5, Census Tract 49, King County, Washington",3,1,2,1,3,0.4,0.8999999999999999,0.1,0.30000000000000004,0.2,2,2019
530330050001,"Block Group 1, Census Tract 50, King County, Washington",3,2,2,4,2,0.8,0.8999999999999999,0.4,0.2,0.2,3,2019
530330050002,"Block Group 2, Census Tract 50, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330050003,"Block Group 3, Census Tract 50, King County, Washington",4,3,3,1,5,1.2000000000000002,1.2,0.1,0.5,0.30000000000000004,3,2019
530330051001,"Block Group 1, Census Tract 51, King County, Washington",4,2,2,3,4,0.8,1.2,0.30000000000000004,0.4,0.2,3,2019
530330051002,"Block Group 2, Census Tract 51, King County, Washington",2,1,1,1,1,0.4,0.6,0.1,0.1,0.1,1,2019
530330051003,"Block Group 3, Census Tract 51, King County, Washington",2,1,2,1,1,0.4,0.6,0.1,0.1,0.2,1,2019
530330052001,"Block Group 1, Census Tract 52, King County, Washington",5,3,2,3,2,1.2000000000000002,1.5,0.30000000000000004,0.2,0.2,3,2019
530330052002,"Block Group 2, Census Tract 52, King County, Washington",5,5,5,5,1,2,1.5,0.5,0.1,0.5,5,2019
530330052003,"Block Group 3, Census Tract 52, King County, Washington",2,3,3,4,2,1.2000000000000002,0.6,0.4,0.2,0.30000000000000004,3,2019
530330052004,"Block Group 4, Census Tract 52, King County, Washington",4,3,1,3,1,1.2000000000000002,1.2,0.30000000000000004,0.1,0.1,3,2019
530330052005,"Block Group 5, Census Tract 52, King County, Washington",5,4,5,5,4,1.6,1.5,0.5,0.4,0.5,4,2019
530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",5,5,4,4,1,2,1.5,0.4,0.1,0.4,4,2019
530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",5,3,3,4,2,1.2000000000000002,1.5,0.4,0.2,0.30000000000000004,4,2019
530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",2,5,5,4,2,2,0.6,0.4,0.2,0.5,4,2019
530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",1,4,4,1,1,1.6,0.3,0.1,0.1,0.4,2,2019
530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",1,5,4,1,1,2,0.3,0.1,0.1,0.4,3,2019
530330054001,"Block Group 1, Census Tract 54, King County, Washington",4,1,1,1,1,0.4,1.2,0.1,0.1,0.1,2,2019
530330054002,"Block Group 2, Census Tract 54, King County, Washington",3,3,3,4,1,1.2000000000000002,0.8999999999999999,0.4,0.1,0.30000000000000004,3,2019
530330054003,"Block Group 3, Census Tract 54, King County, Washington",3,3,3,4,5,1.2000000000000002,0.8999999999999999,0.4,0.5,0.30000000000000004,3,2019
530330054004,"Block Group 4, Census Tract 54, King County, Washington",4,3,4,1,3,1.2000000000000002,1.2,0.1,0.30000000000000004,0.4,3,2019
